account_id,mmr,carry_gpm,carry_xpm,carry_kills,carry_deaths,carry_assists,carry_lh,carry_denies,carry_level,carry_recorded_games,nuker_gpm,nuker_xpm,nuker_kills,nuker_deaths,nuker_assists,nuker_lh,nuker_denies,nuker_level,nuker_recorded_games,initiator_gpm,initiator_xpm,initiator_kills,initiator_deaths,initiator_assists,initiator_lh,initiator_denies,initiator_level,initiator_recorded_games,disabler_gpm,disabler_xpm,disabler_kills,disabler_deaths,disabler_assists,disabler_lh,disabler_denies,disabler_level,disabler_recorded_games,durable_gpm,durable_xpm,durable_kills,durable_deaths,durable_assists,durable_lh,durable_denies,durable_level,durable_recorded_games,escape_gpm,escape_xpm,escape_kills,escape_deaths,escape_assists,escape_lh,escape_denies,escape_level,escape_recorded_games,support_gpm,support_xpm,support_kills,support_deaths,support_assists,support_lh,support_denies,support_level,support_recorded_games,pusher_gpm,pusher_xpm,pusher_kills,pusher_deaths,pusher_assists,pusher_lh,pusher_denies,pusher_level,pusher_recorded_games,jungler_gpm,jungler_xpm,jungler_kills,jungler_deaths,jungler_assists,jungler_lh,jungler_denies,jungler_level,jungler_recorded_games
108655063,2564,522.622641509434,616.9056603773585,10.849056603773585,4.773584905660377,11.226415094339623,230.49056603773585,16.28301886792453,22.528301886792452,53,428.51851851851853,589.5185185185185,9.592592592592593,5.444444444444445,16.77777777777778,153.77777777777777,10.518518518518519,22.333333333333332,27,494.8888888888889,616.1481481481482,11.296296296296296,5.592592592592593,15.333333333333334,169.33333333333334,12.0,23.333333333333332,27,478.6969696969697,594.3333333333334,10.303030303030303,5.575757575757576,14.727272727272727,161.24242424242425,10.878787878787879,22.575757575757574,33,430.0416666666667,568.7083333333334,8.125,5.75,13.083333333333334,145.66666666666666,8.5,21.791666666666668,24,463.68,610.96,9.76,5.08,13.84,177.88,11.16,22.44,25,351.1818181818182,520.0909090909091,6.545454545454546,6.0,21.818181818181817,56.0,6.7272727272727275,21.181818181818183,11,411.3333333333333,496.5,6.666666666666667,6.166666666666667,14.0,123.0,6.833333333333333,19.666666666666668,6,455.0,656.0,14.0,10.0,20.0,150.0,6.0,25.0,1
76565034,3591,580.5645161290323,597.758064516129,12.806451612903226,4.919354838709677,10.435483870967742,204.56451612903226,12.064516129032258,20.5,62,441.7241379310345,502.1034482758621,10.10344827586207,6.241379310344827,10.379310344827585,150.20689655172413,6.275862068965517,20.413793103448278,29,413.0,443.55555555555554,6.277777777777778,5.666666666666667,12.722222222222221,124.77777777777777,5.5,18.333333333333332,18,428.0,459.2631578947368,6.526315789473684,5.684210526315789,12.68421052631579,135.73684210526315,6.315789473684211,18.57894736842105,19,442.5,468.1666666666667,7.666666666666667,6.166666666666667,11.666666666666666,158.0,4.0,18.166666666666668,6,539.5365853658536,594.1219512195122,12.097560975609756,4.975609756097561,10.829268292682928,176.26829268292684,10.853658536585366,20.609756097560975,41,258.0,301.6,3.6,6.4,11.2,35.2,3.4,14.6,5,447.5,472.75,12.25,6.5,8.0,184.75,10.25,20.0,4,377.0,448.0,7.0,8.0,6.0,157.0,0.0,18.0,1
197470247,1626,531.4565217391304,623.0434782608696,12.41304347826087,6.956521739130435,9.695652173913043,250.45652173913044,15.869565217391305,21.782608695652176,46,529.2307692307693,685.4615384615385,13.564102564102564,6.846153846153846,13.76923076923077,248.64102564102564,14.282051282051283,23.28205128205128,39,366.3333333333333,479.0,7.583333333333333,10.5,16.416666666666668,127.75,5.916666666666667,20.583333333333332,12,438.9310344827586,570.7241379310345,10.0,8.724137931034482,14.482758620689655,168.58620689655172,10.206896551724139,21.551724137931036,29,479.4375,567.25,11.5625,8.875,14.4375,214.0625,12.1875,21.5625,16,500.34615384615387,634.3846153846154,12.26923076923077,7.384615384615385,11.923076923076923,229.80769230769232,13.23076923076923,22.03846153846154,26,287.1666666666667,365.3333333333333,4.166666666666667,9.166666666666666,18.0,37.0,3.3333333333333335,18.333333333333332,6,473.3125,561.0,11.5625,6.625,12.3125,246.25,11.875,21.8125,16,319.0,314.0,2.0,7.0,3.0,132.0,2.0,17.0,1
369527366,2727,453.5,498.1875,8.1875,7.5625,10.875,166.0,4.625,20.625,16,468.0,597.0,10.0,7.0,19.0,134.0,2.0,24.0,1,430.5,540.5,10.0,10.5,27.5,170.0,5.0,25.0,2,413.0,531.6666666666666,9.0,9.333333333333334,24.666666666666668,165.0,5.0,24.333333333333332,3,440.6666666666667,549.0,8.333333333333334,7.333333333333333,13.666666666666666,148.0,8.0,21.666666666666668,3,447.0,436.6,9.8,6.8,12.8,172.0,2.2,19.8,5,393.0,635.0,3.0,7.0,34.0,111.0,7.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118941336,4224,520.8260869565217,617.8260869565217,10.130434782608695,6.695652173913044,11.304347826086957,246.6086956521739,9.91304347826087,21.695652173913043,23,452.67391304347825,572.5434782608696,8.76086956521739,7.543478260869565,13.630434782608695,185.1086956521739,6.673913043478261,21.891304347826086,46,378.4,465.4,5.733333333333333,7.533333333333333,13.133333333333333,98.66666666666667,4.4,19.266666666666666,15,379.03225806451616,472.06451612903226,5.774193548387097,8.0,15.258064516129032,110.19354838709677,4.580645161290323,19.774193548387096,31,459.55555555555554,554.5555555555555,5.666666666666667,7.888888888888889,12.777777777777779,166.77777777777777,6.222222222222222,21.333333333333332,9,516.6153846153846,669.2307692307693,10.307692307692308,6.615384615384615,12.153846153846153,246.46153846153845,8.615384615384615,23.53846153846154,13,340.35714285714283,455.7857142857143,4.571428571428571,9.142857142857142,19.071428571428573,54.142857142857146,3.0,20.0,14,386.75,458.625,4.625,8.625,10.625,142.0,5.375,18.75,8,268.0,219.0,1.0,10.0,7.0,78.0,8.0,10.0,1
320389829,2496,601.2857142857143,599.4,14.371428571428572,7.171428571428572,9.657142857142857,224.62857142857143,9.942857142857143,22.771428571428572,35,562.047619047619,578.1428571428571,12.80952380952381,8.142857142857142,12.0,191.57142857142858,8.380952380952381,22.38095238095238,42,470.6666666666667,479.3333333333333,9.833333333333334,10.166666666666666,12.5,114.0,3.1666666666666665,20.666666666666668,6,529.0,543.7272727272727,11.090909090909092,8.878787878787879,12.909090909090908,182.15151515151516,5.878787878787879,22.12121212121212,33,496.4,527.6,6.2,6.8,10.0,166.8,3.8,20.7,10,628.4,686.8,17.9,6.0,9.1,215.0,9.6,24.5,10,434.5,497.3333333333333,7.0,10.0,16.833333333333332,97.66666666666667,1.5,20.666666666666668,6,501.6666666666667,584.3333333333334,14.333333333333334,11.0,21.0,131.66666666666666,2.3333333333333335,23.0,3,0,0,0,0,0,0,0,0,0
321668678,3322,646.2888888888889,631.8,15.866666666666667,7.0,10.688888888888888,246.44444444444446,10.733333333333333,22.177777777777777,45,516.578947368421,597.1052631578947,9.631578947368421,10.263157894736842,15.68421052631579,167.94736842105263,4.7894736842105265,23.210526315789473,19,465.0833333333333,538.2916666666666,8.791666666666666,8.458333333333334,16.166666666666668,146.16666666666666,4.083333333333333,21.625,24,442.5769230769231,540.8461538461538,9.961538461538462,8.76923076923077,15.692307692307692,117.73076923076923,4.5,21.576923076923077,26,610.4782608695652,621.304347826087,17.608695652173914,7.130434782608695,11.652173913043478,201.2173913043478,11.391304347826088,21.82608695652174,23,622.0,645.0,17.043478260869566,7.130434782608695,10.73913043478261,226.43478260869566,12.565217391304348,22.26086956521739,23,451.5,506.75,6.333333333333333,9.583333333333334,23.25,152.08333333333334,3.1666666666666665,22.5,12,565.2,577.1,12.6,6.4,13.0,174.2,5.9,22.0,10,474.5,557.5,9.166666666666666,7.666666666666667,14.833333333333334,161.66666666666666,5.5,22.5,6
239073707,4144,468.2,574.95,8.825,6.975,13.45,218.65,12.65,22.75,40,409.35,492.075,6.175,6.775,13.425,131.175,6.9,20.7,40,335.46666666666664,455.6666666666667,4.766666666666667,9.166666666666666,17.333333333333332,81.43333333333334,3.466666666666667,20.866666666666667,30,383.3333333333333,460.9111111111111,5.622222222222222,7.266666666666667,15.355555555555556,100.71111111111111,4.844444444444444,20.333333333333332,45,395.6,512.05,6.75,8.9,16.95,154.8,8.1,21.95,20,499.2,611.8,11.6,5.9,14.1,257.2,11.3,23.4,10,343.9032258064516,430.51612903225805,3.5806451612903225,6.612903225806452,15.838709677419354,44.45161290322581,1.7419354838709677,19.161290322580644,31,390.1666666666667,442.0,5.5,7.5,10.5,110.33333333333333,6.833333333333333,18.5,6,294.0,443.0,3.5,9.5,24.0,75.0,2.5,21.0,2
100180773,4058,448.40625,537.75,7.96875,7.90625,14.03125,213.21875,18.65625,21.875,32,400.8,513.2,8.25,8.4,17.1,183.65,10.35,21.8,20,315.6923076923077,442.46153846153845,3.769230769230769,11.384615384615385,20.46153846153846,100.84615384615384,7.846153846153846,21.384615384615383,13,361.1764705882353,462.6470588235294,5.235294117647059,10.117647058823529,16.235294117647058,128.05882352941177,10.823529411764707,20.705882352941178,17,417.44444444444446,512.6111111111111,8.166666666666666,10.11111111111111,15.222222222222221,173.33333333333334,17.38888888888889,21.72222222222222,18,486.57894736842104,627.5526315789474,9.68421052631579,6.684210526315789,11.289473684210526,236.02631578947367,12.973684210526315,22.68421052631579,38,334.75,447.0,3.5,9.416666666666666,15.75,97.66666666666667,4.666666666666667,20.166666666666668,12,506.0810810810811,625.6756756756756,10.702702702702704,7.5675675675675675,10.972972972972974,254.32432432432432,13.243243243243244,22.783783783783782,37,434.0,360.3333333333333,5.0,11.0,9.666666666666666,209.0,9.666666666666666,18.0,3
208533206,4402,574.6,673.475,13.15,6.5,13.65,289.075,30.15,24.25,40,443.42857142857144,562.5,11.023809523809524,7.0476190476190474,14.119047619047619,164.42857142857142,15.380952380952381,21.952380952380953,42,416.7142857142857,521.5,10.285714285714286,7.928571428571429,16.785714285714285,148.14285714285714,13.357142857142858,22.285714285714285,14,425.95348837209303,531.2790697674419,10.209302325581396,6.837209302325581,15.0,141.8372093023256,16.093023255813954,21.558139534883722,43,529.0,594.8181818181819,12.545454545454545,6.818181818181818,17.181818181818183,225.9090909090909,20.0,22.90909090909091,11,557.55,658.4,13.45,6.85,12.8,298.05,23.8,24.4,20,353.4736842105263,461.10526315789474,7.526315789473684,7.421052631578948,15.0,79.52631578947368,6.0,19.263157894736842,19,462.75,563.25,10.25,10.5,17.5,192.25,7.25,23.75,4,443.0,590.0,11.0,9.0,9.0,280.0,2.0,25.0,1
35899946,4046,598.4473684210526,571.8684210526316,10.105263157894736,6.342105263157895,13.289473684210526,387.2631578947368,8.578947368421053,23.18421052631579,38,486.4761904761905,552.1904761904761,8.428571428571429,7.238095238095238,12.642857142857142,219.78571428571428,5.642857142857143,22.071428571428573,42,432.36842105263156,506.42105263157896,7.526315789473684,8.052631578947368,17.789473684210527,136.21052631578948,4.421052631578948,22.0,19,463.8139534883721,509.93023255813955,7.348837209302325,7.186046511627907,14.604651162790697,193.02325581395348,5.069767441860465,21.41860465116279,43,564.0,692.25,10.5,6.25,16.75,207.25,8.0,24.25,4,574.3333333333334,551.6,10.733333333333333,7.133333333333334,14.4,409.53333333333336,5.933333333333334,22.666666666666668,15,342.3333333333333,426.77777777777777,4.888888888888889,7.111111111111111,20.77777777777778,64.88888888888889,1.8888888888888888,19.0,9,530.5714285714286,525.4285714285714,7.0,6.428571428571429,15.214285714285714,320.2142857142857,6.0,22.714285714285715,14,0,0,0,0,0,0,0,0,0
353769854,3732,609.078947368421,720.5263157894736,11.5,7.552631578947368,6.894736842105263,242.80263157894737,13.25,21.789473684210527,76,583.9777777777778,724.4444444444445,11.066666666666666,8.244444444444444,8.022222222222222,251.84444444444443,9.822222222222223,21.933333333333334,45,487.44444444444446,624.2222222222222,12.0,9.222222222222221,16.666666666666668,185.66666666666666,4.111111111111111,22.555555555555557,9,500.7142857142857,611.6428571428571,10.571428571428571,9.928571428571429,14.285714285714286,188.57142857142858,6.785714285714286,22.357142857142858,14,612.0714285714286,724.7857142857143,13.464285714285714,8.392857142857142,7.142857142857143,222.5,15.571428571428571,22.928571428571427,28,602.5806451612904,763.3548387096774,12.0,7.225806451612903,7.967741935483871,258.19354838709677,6.096774193548387,21.967741935483872,31,398.0,348.0,3.0,9.0,22.0,56.666666666666664,1.6666666666666667,16.0,3,381.0,380.5,3.75,8.25,5.5,134.5,5.5,14.0,4,295.0,253.0,2.5,8.5,4.5,96.5,2.5,10.0,2
247845377,4253,576.875,577.0,13.625,5.8125,13.125,278.9375,10.1875,22.25,16,435.3333333333333,489.5,8.833333333333334,5.666666666666667,11.333333333333334,149.0,3.8333333333333335,18.833333333333332,6,470.0,491.7142857142857,8.857142857142858,5.142857142857143,12.0,166.57142857142858,3.4285714285714284,19.285714285714285,7,469.8,477.8,8.8,4.8,13.0,165.4,3.2,18.6,5,545.0,512.5,13.25,5.0,9.0,228.25,3.0,19.5,4,481.57142857142856,558.4285714285714,9.857142857142858,6.714285714285714,16.285714285714285,152.28571428571428,3.142857142857143,21.0,7,351.5,399.375,4.875,7.5,17.75,75.0,1.125,18.625,8,460.0,496.5,9.5,8.0,8.0,222.0,4.0,19.5,2,0,0,0,0,0,0,0,0,0
25748733,3175,456.7692307692308,536.0,6.3076923076923075,8.538461538461538,9.923076923076923,214.3846153846154,6.461538461538462,21.692307692307693,13,268.3333333333333,409.5833333333333,3.5833333333333335,12.25,15.666666666666666,55.833333333333336,0.6666666666666666,20.5,12,365.1666666666667,504.1212121212121,7.151515151515151,12.681818181818182,20.21212121212121,113.8030303030303,1.7575757575757576,21.818181818181817,66,352.3614457831325,487.86746987951807,6.602409638554217,12.421686746987952,18.49397590361446,108.86746987951807,1.6506024096385543,21.46987951807229,83,413.85714285714283,526.2380952380952,6.0,9.904761904761905,12.904761904761905,164.33333333333334,2.3333333333333335,21.523809523809526,21,554.0,537.0,5.0,2.0,9.0,247.0,9.0,21.0,1,260.8333333333333,396.8333333333333,3.5,12.583333333333334,15.083333333333334,56.25,1.0833333333333333,19.916666666666668,12,438.8,524.8,7.2,9.0,10.0,159.2,0.6,21.4,5,442.0,488.0,5.0,8.0,6.0,146.0,0.0,20.0,1
224445225,4000,539.9491525423729,630.2542372881356,8.491525423728813,6.338983050847458,12.033898305084746,266.50847457627117,10.372881355932204,22.966101694915253,59,307.0833333333333,414.4166666666667,3.25,9.666666666666666,17.166666666666668,42.75,1.8333333333333333,19.166666666666668,12,460.6190476190476,562.6190476190476,7.619047619047619,7.0,16.38095238095238,181.14285714285714,7.476190476190476,22.285714285714285,21,435.22222222222223,533.6,6.7555555555555555,7.5777777777777775,15.266666666666667,148.64444444444445,6.288888888888889,21.466666666666665,45,508.28,592.84,8.12,6.36,11.08,222.64,9.36,22.48,25,584.2352941176471,662.1764705882352,8.0,6.235294117647059,9.764705882352942,345.70588235294116,13.176470588235293,23.470588235294116,17,308.3125,440.3125,3.4375,11.0625,17.4375,53.5,2.1875,20.25,16,478.3,578.7,8.0,9.2,11.5,182.0,8.7,22.5,10,407.0,536.0,12.0,10.0,16.0,156.0,4.0,25.0,1
74483522,3650,428.1818181818182,550.4545454545455,5.659090909090909,5.954545454545454,13.318181818181818,191.95454545454547,10.159090909090908,21.818181818181817,44,265.625,373.375,4.0,7.75,12.25,42.25,2.75,18.25,8,306.36986301369865,428.0821917808219,4.054794520547945,7.328767123287672,15.602739726027398,68.71232876712328,5.054794520547945,19.63013698630137,73,294.4516129032258,410.0,3.967741935483871,7.32258064516129,15.370967741935484,57.96774193548387,4.709677419354839,19.20967741935484,62,375.0,506.6875,4.1875,6.5625,14.75,138.25,7.5625,21.0,16,460.1363636363636,593.0909090909091,6.863636363636363,5.409090909090909,12.409090909090908,226.04545454545453,12.545454545454545,22.863636363636363,22,267.51612903225805,398.64516129032256,3.903225806451613,8.806451612903226,15.516129032258064,39.935483870967744,4.096774193548387,19.322580645161292,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123276093,2820,392.26666666666665,516.2333333333333,7.9,11.0,14.0,154.03333333333333,6.1,20.9,30,336.92857142857144,459.7142857142857,8.964285714285714,13.107142857142858,17.035714285714285,82.21428571428571,3.0,20.928571428571427,28,357.8709677419355,460.06451612903226,7.193548387096774,11.483870967741936,16.129032258064516,119.16129032258064,3.064516129032258,20.387096774193548,31,352.77777777777777,451.05555555555554,6.861111111111111,12.25,16.444444444444443,122.63888888888889,3.388888888888889,20.444444444444443,36,402.0625,515.375,8.75,11.875,13.8125,153.5,2.3125,21.375,16,358.3333333333333,473.57142857142856,5.857142857142857,12.571428571428571,19.19047619047619,87.57142857142857,3.3333333333333335,20.666666666666668,21,289.5,407.44444444444446,7.277777777777778,13.38888888888889,16.11111111111111,37.166666666666664,2.1666666666666665,18.77777777777778,18,333.85714285714283,412.7142857142857,3.857142857142857,11.0,14.857142857142858,132.42857142857142,2.5714285714285716,19.857142857142858,7,375.5,477.5,7.5,12.375,14.5,151.25,0.125,21.75,8
122689868,2284,385.3191489361702,507.1276595744681,7.8936170212765955,9.042553191489361,14.063829787234043,134.87234042553192,5.0638297872340425,21.04255319148936,47,300.5,386.3125,4.8125,11.125,15.75,66.9375,3.9375,18.125,16,353.2857142857143,467.57142857142856,6.9714285714285715,10.857142857142858,16.428571428571427,109.85714285714286,4.857142857142857,20.457142857142856,35,343.04651162790697,456.90697674418607,6.651162790697675,10.976744186046512,16.651162790697676,103.90697674418605,4.511627906976744,20.372093023255815,43,360.07142857142856,496.57142857142856,9.214285714285714,10.071428571428571,15.571428571428571,99.85714285714286,1.7142857142857142,20.928571428571427,14,384.3333333333333,548.7333333333333,9.466666666666667,8.066666666666666,13.066666666666666,119.0,3.533333333333333,22.0,15,258.0833333333333,357.3333333333333,3.5833333333333335,11.333333333333334,15.5,40.083333333333336,3.6666666666666665,17.416666666666668,12,254.0,328.0,3.0,9.0,11.0,41.0,0.0,16.0,1,364.2,524.2,8.4,9.6,16.8,111.8,0.8,22.0,5
185279801,1824,452.83838383838383,538.3838383838383,7.838383838383838,7.363636363636363,13.616161616161616,247.34343434343435,1.6161616161616161,22.95959595959596,99,0,0,0,0,0,0,0,0,0,336.5,546.5,2.0,10.0,11.5,131.0,1.0,25.0,2,452.10526315789474,601.0,7.2105263157894735,6.105263157894737,15.526315789473685,218.57894736842104,0.6842105263157895,23.894736842105264,19,465.70588235294116,607.4117647058823,7.823529411764706,5.647058823529412,16.0,228.88235294117646,0.6470588235294118,23.764705882352942,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175834116,2100,528.8301886792453,632.9811320754717,11.962264150943396,9.377358490566039,10.0,204.81132075471697,5.245283018867925,22.056603773584907,53,510.13953488372096,651.8604651162791,13.325581395348838,9.581395348837209,12.744186046511627,166.65116279069767,4.232558139534884,22.53488372093023,43,408.2307692307692,465.6923076923077,7.615384615384615,10.153846153846153,12.76923076923077,105.3076923076923,2.4615384615384617,19.46153846153846,13,504.36842105263156,539.1052631578947,9.894736842105264,9.68421052631579,12.947368421052632,235.42105263157896,4.7894736842105265,21.94736842105263,19,478.4166666666667,553.6666666666666,10.083333333333334,9.25,13.75,141.08333333333334,1.75,21.333333333333332,12,544.6857142857143,686.7428571428571,13.885714285714286,8.114285714285714,10.6,171.11428571428573,4.314285714285714,21.97142857142857,35,386.8333333333333,491.3333333333333,5.0,12.833333333333334,19.833333333333332,90.83333333333333,2.8333333333333335,22.666666666666668,6,503.15,493.9,9.6,12.0,13.9,251.5,4.4,22.0,20,0,0,0,0,0,0,0,0,0
192264445,3343,413.875,463.3125,6.5625,7.625,9.1875,141.5625,8.5,18.625,16,333.54545454545456,397.90909090909093,5.909090909090909,8.727272727272727,12.545454545454545,104.36363636363636,6.2727272727272725,17.545454545454547,11,310.05882352941177,349.5882352941176,6.0588235294117645,10.235294117647058,11.058823529411764,66.41176470588235,3.411764705882353,15.588235294117647,17,322.8,358.06666666666666,6.0,10.866666666666667,10.8,60.6,2.8666666666666667,15.8,15,349.46153846153845,387.9230769230769,5.384615384615385,8.076923076923077,9.153846153846153,94.3076923076923,4.615384615384615,15.76923076923077,13,303.7142857142857,362.57142857142856,5.714285714285714,8.0,9.0,77.57142857142857,4.857142857142857,16.142857142857142,7,270.8,314.2,2.2,8.8,7.4,43.4,3.4,13.6,5,315.6666666666667,332.0,5.0,8.0,12.0,96.66666666666667,6.666666666666667,16.333333333333332,3,0,0,0,0,0,0,0,0,0
105444840,3318,415.0,484.4,7.6,8.8,13.2,111.6,4.6,19.8,5,464.0,496.5,11.5,6.5,13.5,81.5,1.5,18.5,2,463.75,512.25,10.0,8.0,17.75,130.5,2.0,20.25,4,486.55555555555554,568.2222222222222,10.88888888888889,7.333333333333333,15.555555555555555,125.11111111111111,2.6666666666666665,21.555555555555557,9,461.0,531.4,11.6,11.0,13.2,149.6,5.2,20.8,5,374.6666666666667,360.8333333333333,5.333333333333333,8.0,16.0,79.66666666666667,1.8333333333333333,16.666666666666668,6,391.0,509.5,6.5,7.0,18.5,94.5,5.5,24.5,2,0,0,0,0,0,0,0,0,0,454.0,618.0,18.0,16.0,20.0,282.0,3.0,25.0,1
301657004,2413,491.96,573.24,9.72,8.04,15.6,175.88,6.4,21.84,25,440.3181818181818,498.27272727272725,7.7272727272727275,8.772727272727273,14.681818181818182,144.3181818181818,9.954545454545455,19.818181818181817,22,385.56,481.48,6.48,8.88,15.48,99.44,3.84,19.6,25,409.8611111111111,494.5833333333333,6.916666666666667,8.583333333333334,15.555555555555555,123.02777777777777,5.944444444444445,19.97222222222222,36,419.0625,528.5,7.4375,8.0,16.375,122.875,2.8125,21.1875,16,471.38461538461536,544.9230769230769,9.076923076923077,10.076923076923077,17.384615384615383,182.46153846153845,5.846153846153846,22.53846153846154,13,272.875,331.625,2.375,11.75,15.0625,60.4375,4.6875,16.1875,16,452.6666666666667,436.0,8.0,10.5,9.5,186.33333333333334,8.333333333333334,18.333333333333332,6,451.6666666666667,509.0,9.333333333333334,11.666666666666666,15.333333333333334,213.33333333333334,2.6666666666666665,23.666666666666668,3
187790512,3539,599.4067796610169,611.6101694915254,8.847457627118644,6.47457627118644,11.389830508474576,274.864406779661,11.457627118644067,23.10169491525424,59,579.9,682.3,8.2,7.0,11.4,283.9,11.8,23.9,10,430.74468085106383,510.5531914893617,8.382978723404255,8.914893617021276,14.617021276595745,145.2340425531915,6.914893617021277,21.361702127659573,47,436.40816326530614,516.7551020408164,8.877551020408163,8.89795918367347,14.714285714285714,148.22448979591837,7.0,21.53061224489796,49,500.7704918032787,557.4098360655738,8.295081967213115,8.327868852459016,14.459016393442623,173.9016393442623,6.377049180327869,22.131147540983605,61,515.1,568.9,8.3,8.4,9.6,242.7,14.9,23.1,10,0,0,0,0,0,0,0,0,0,417.0,475.5,8.5,7.0,8.0,152.0,7.0,19.0,2,426.0,496.6666666666667,8.333333333333334,13.333333333333334,12.333333333333334,190.66666666666666,2.0,22.666666666666668,3
130837398,2230,369.0,453.7,5.0,7.2,10.8,135.5,3.0,19.7,10,342.6375,430.3875,5.5,8.2875,16.525,79.5,1.85,19.625,80,369.73809523809524,459.0238095238095,4.833333333333333,7.309523809523809,15.976190476190476,102.4047619047619,1.9523809523809523,20.166666666666668,42,336.5,415.10869565217394,4.413043478260869,8.173913043478262,15.152173913043478,87.97826086956522,1.9565217391304348,18.67391304347826,46,358.3333333333333,445.6666666666667,3.3333333333333335,7.0,11.333333333333334,113.0,1.6666666666666667,19.666666666666668,3,379.6666666666667,474.53846153846155,4.9743589743589745,7.256410256410256,16.46153846153846,109.15384615384616,1.641025641025641,20.641025641025642,39,307.75,393.65,5.975,9.3,16.775,51.15,2.15,18.925,40,297.75,319.25,1.75,7.0,12.75,89.0,1.0,15.5,4,0,0,0,0,0,0,0,0,0
